ID;rodada;hora;mandante;visitante;mandante_placar;visitante_placar;mandante_estado;visitante_estado;gcontra_mandante;gcontra_visitante;penalti_mandante;penalti_visitante
7404;14;20:30;Ceara;Fortaleza;3;1;CE;CE;0.0;0.0;0.0;0.0
7406;15;18:59;Sport;Bragantino;0;0;PE;SP;0.0;0.0;0.0;0.0
7407;15;17:59;Athletico-PR;Sao Paulo;1;2;PR;SP;0.0;0.0;0.0;0.0
7407;15;17:59;Athletico-PR;Sao Paulo;1;2;PR;SP;0.0;0.0;0.0;1.0
7408;15;21:00;Palmeiras;Fortaleza;2;3;SP;CE;0.0;0.0;0.0;0.0
7408;15;21:00;Palmeiras;Fortaleza;2;3;SP;CE;1.0;0.0;0.0;0.0
7409;15;21:00;Cuiaba;Bahia;1;1;MT;BA;0.0;0.0;0.0;0.0
7409;15;21:00;Cuiaba;Bahia;1;1;MT;BA;0.0;0.0;0.0;0.0
7410;15;16:00;Juventude;Atletico-MG;1;2;RS;MG;0.0;0.0;0.0;0.0
7410;15;16:00;Juventude;Atletico-MG;1;2;RS;MG;0.0;0.0;0.0;0.0
7411;15;16:00;America-MG;Fluminense;1;0;MG;RJ;0.0;0.0;0.0;0.0
7412;15;15:59;Santos;Corinthians;0;0;SP;SP;0.0;0.0;0.0;0.0
7413;15;18:15;Ceara;Atletico-GO;0;0;CE;GO;0.0;0.0;0.0;0.0
7414;15;18:15;Flamengo;Internacional;0;4;RJ;RS;0.0;0.0;0.0;0.0
7415;15;19:59;Gremio;Chapecoense;2;1;RS;SC;0.0;0.0;0.0;0.0
7415;15;19:59;Gremio;Chapecoense;2;1;RS;SC;0.0;0.0;1.0;0.0
7416;16;17:02;Bragantino;Juventude;1;2;SP;RS;0.0;0.0;0.0;0.0
7416;16;17:02;Bragantino;Juventude;1;2;SP;RS;0.0;0.0;0.0;0.0
7417;16;19:00;Atletico-MG;Palmeiras;2;0;MG;SP;0.0;0.0;0.0;0.0
7418;16;21:01;Sao Paulo;Gremio;2;1;SP;RS;0.0;0.0;0.0;0.0
7418;16;21:01;Sao Paulo;Gremio;2;1;SP;RS;0.0;0.0;0.0;0.0
7419;16;16:00;Flamengo;Sport;2;0;RJ;PE;1.0;0.0;0.0;0.0
7420;16;16:00;Corinthians;Ceara;3;1;SP;CE;0.0;0.0;0.0;0.0
7420;16;16:00;Corinthians;Ceara;3;1;SP;CE;0.0;0.0;0.0;0.0
7421;16;18:15;Bahia;Atletico-GO;1;2;BA;GO;0.0;0.0;0.0;0.0
7421;16;18:15;Bahia;Atletico-GO;1;2;BA;GO;0.0;0.0;0.0;0.0
7422;16;18:14;Cuiaba;Athletico-PR;1;0;MT;PR;0.0;0.0;0.0;0.0
7423;16;18:15;Fortaleza;Santos;1;1;CE;SP;0.0;0.0;0.0;0.0
7423;16;18:15;Fortaleza;Santos;1;1;CE;SP;0.0;0.0;0.0;0.0
7424;16;20:30;Internacional;Fluminense;4;2;RS;RJ;0.0;0.0;0.0;0.0
7424;16;20:30;Internacional;Fluminense;4;2;RS;RJ;0.0;0.0;0.0;0.0
7425;16;20:01;Chapecoense;America-MG;1;1;SC;MG;0.0;0.0;0.0;0.0
7425;16;20:01;Chapecoense;America-MG;1;1;SC;MG;0.0;0.0;0.0;0.0
7315;5;18:59;Cuiaba;Gremio;0;1;MT;RS;0.0;0.0;0.0;1.0
7426;17;17:00;Atletico-GO;Chapecoense;1;1;GO;SC;0.0;0.0;1.0;0.0
7426;17;17:00;Atletico-GO;Chapecoense;1;1;GO;SC;0.0;0.0;0.0;1.0
7427;17;19:00;Gremio;Bahia;2;0;RS;BA;0.0;0.0;0.0;0.0
7428;17;21:00;Juventude;Fortaleza;1;1;RS;CE;0.0;0.0;0.0;0.0
7428;17;21:00;Juventude;Fortaleza;1;1;RS;CE;0.0;0.0;0.0;0.0
7429;17;11:00;Palmeiras;Cuiaba;0;2;SP;MT;0.0;0.0;0.0;0.0
7430;17;16:00;Ceara;Flamengo;1;1;CE;RJ;0.0;0.0;0.0;0.0
7430;17;16:00;Ceara;Flamengo;1;1;CE;RJ;0.0;0.0;0.0;0.0
7431;17;15:59;Athletico-PR;Corinthians;0;1;PR;SP;0.0;0.0;0.0;0.0
7432;17;18:14;Santos;Internacional;2;2;SP;RS;0.0;0.0;0.0;0.0
7432;17;18:14;Santos;Internacional;2;2;SP;RS;0.0;0.0;0.0;0.0
7433;17;20:30;Sport;Sao Paulo;0;1;PE;SP;0.0;0.0;0.0;0.0
7434;17;20:00;America-MG;Bragantino;0;2;MG;SP;0.0;0.0;0.0;0.0
7435;17;19:59;Fluminense;Atletico-MG;1;1;RJ;MG;0.0;0.0;0.0;0.0
7435;17;19:59;Fluminense;Atletico-MG;1;1;RJ;MG;0.0;0.0;1.0;0.0
7436;18;17:00;Sport;Chapecoense;0;0;PE;SC;0.0;0.0;0.0;0.0
7437;18;19:00;Santos;Flamengo;0;4;SP;RJ;0.0;0.0;0.0;1.0
7438;18;21:00;Gremio;Corinthians;0;1;RS;SP;0.0;0.0;0.0;0.0
7439;18;21:00;Palmeiras;Athletico-PR;2;1;SP;PR;0.0;0.0;0.0;0.0
7439;18;21:00;Palmeiras;Athletico-PR;2;1;SP;PR;0.0;0.0;0.0;0.0
7440;18;11:01;America-MG;Ceara;2;0;MG;CE;0.0;0.0;0.0;0.0
7441;18;16:00;Juventude;Sao Paulo;1;1;RS;SP;0.0;0.0;0.0;0.0
7441;18;16:00;Juventude;Sao Paulo;1;1;RS;SP;0.0;0.0;0.0;1.0
7442;18;18:14;Atletico-GO;Internacional;0;0;GO;RS;0.0;0.0;0.0;0.0
7443;18;20:31;Bragantino;Atletico-MG;1;1;SP;MG;0.0;0.0;0.0;0.0
7443;18;20:31;Bragantino;Atletico-MG;1;1;SP;MG;1.0;0.0;0.0;0.0
7444;18;19:00;Fluminense;Bahia;2;0;RJ;BA;0.0;0.0;0.0;0.0
7445;18;21:30;Fortaleza;Cuiaba;0;0;CE;MT;0.0;0.0;0.0;0.0
7405;14;19:00;Fluminense;Juventude;1;1;RJ;RS;0.0;0.0;0.0;0.0
7405;14;19:00;Fluminense;Juventude;1;1;RJ;RS;0.0;1.0;0.0;0.0
7446;19;20:59;Bahia;Fortaleza;4;2;BA;CE;0.0;0.0;0.0;0.0
7446;19;20:59;Bahia;Fortaleza;4;2;BA;CE;0.0;0.0;0.0;0.0
7447;19;21:00;Cuiaba;Santos;2;1;MT;SP;0.0;0.0;0.0;0.0
7447;19;21:00;Cuiaba;Santos;2;1;MT;SP;0.0;0.0;0.0;0.0
7448;19;18:15;Athletico-PR;Sport;0;0;PR;PE;0.0;0.0;0.0;0.0
7449;19;21:30;Corinthians;Juventude;1;1;SP;RS;0.0;0.0;0.0;0.0
7449;19;21:30;Corinthians;Juventude;1;1;SP;RS;0.0;0.0;0.0;0.0
7450;19;21:30;Chapecoense;Fluminense;1;2;SC;RJ;0.0;0.0;0.0;0.0
7450;19;21:30;Chapecoense;Fluminense;1;2;SC;RJ;0.0;0.0;0.0;0.0
7456;20;16:00;America-MG;Athletico-PR;2;0;MG;PR;0.0;0.0;0.0;0.0
7457;20;17:00;Juventude;Cuiaba;1;2;RS;MT;0.0;1.0;0.0;0.0
7457;20;17:00;Juventude;Cuiaba;1;2;RS;MT;0.0;0.0;0.0;0.0
7458;20;18:59;Bragantino;Chapecoense;1;2;SP;SC;0.0;0.0;1.0;0.0
7458;20;18:59;Bragantino;Chapecoense;1;2;SP;SC;0.0;0.0;0.0;0.0
7459;20;21:00;Santos;Bahia;0;0;SP;BA;0.0;0.0;0.0;0.0
7460;20;11:00;Gremio;Ceara;2;0;RS;CE;0.0;0.0;0.0;0.0
7461;20;16:00;Fortaleza;Atletico-MG;0;2;CE;MG;0.0;0.0;0.0;0.0
7462;20;15:59;Palmeiras;Flamengo;1;3;SP;RJ;0.0;0.0;0.0;0.0
7462;20;15:59;Palmeiras;Flamengo;1;3;SP;RJ;0.0;0.0;0.0;0.0
7463;20;18:15;Atletico-GO;Corinthians;1;1;GO;SP;0.0;0.0;0.0;0.0
7463;20;18:15;Atletico-GO;Corinthians;1;1;GO;SP;0.0;0.0;0.0;0.0
7464;20;20:30;Fluminense;Sao Paulo;2;1;RJ;SP;0.0;0.0;0.0;0.0
7464;20;20:30;Fluminense;Sao Paulo;2;1;RJ;SP;0.0;0.0;0.0;1.0
7465;20;20:00;Sport;Internacional;0;1;PE;RS;0.0;0.0;0.0;0.0
7466;21;17:00;Chapecoense;Palmeiras;0;2;SC;SP;0.0;0.0;0.0;0.0
7467;21;18:45;Athletico-PR;Juventude;2;1;PR;RS;0.0;0.0;1.0;0.0
7467;21;18:45;Athletico-PR;Juventude;2;1;PR;RS;0.0;0.0;0.0;1.0
7468;21;19:01;Atletico-MG;Sport;3;0;MG;PE;0.0;0.0;1.0;0.0
7469;21;21:00;Bahia;Bragantino;1;1;BA;SP;0.0;0.0;0.0;0.0
7469;21;21:00;Bahia;Bragantino;1;1;BA;SP;0.0;0.0;0.0;0.0
7470;21;20:59;Ceara;Santos;0;0;CE;SP;0.0;0.0;0.0;0.0
7471;21;11:01;Internacional;Fortaleza;1;0;RS;CE;0.0;0.0;0.0;0.0
7472;21;16:01;Sao Paulo;Atletico-GO;2;1;SP;GO;0.0;0.0;0.0;0.0
7472;21;16:01;Sao Paulo;Atletico-GO;2;1;SP;GO;0.0;0.0;0.0;0.0
7473;21;18:15;Corinthians;America-MG;1;1;SP;MG;0.0;0.0;0.0;0.0
7473;21;18:15;Corinthians;America-MG;1;1;SP;MG;0.0;0.0;0.0;0.0
7474;21;20:30;Flamengo;Gremio;0;1;RJ;RS;0.0;0.0;0.0;0.0
7475;21;20:00;Cuiaba;Fluminense;2;2;MT;RJ;0.0;0.0;1.0;0.0
7475;21;20:00;Cuiaba;Fluminense;2;2;MT;RJ;0.0;0.0;0.0;0.0
7451;19;20:31;Sao Paulo;America-MG;0;0;SP;MG;0.0;0.0;0.0;0.0
7476;22;17:00;Ceara;Chapecoense;1;0;CE;SC;0.0;0.0;1.0;0.0
7477;22;19:00;Corinthians;Palmeiras;2;1;SP;SP;0.0;0.0;0.0;0.0
7477;22;19:00;Corinthians;Palmeiras;2;1;SP;SP;0.0;0.0;0.0;0.0
7478;22;21:00;Sao Paulo;Atletico-MG;0;0;SP;MG;0.0;0.0;0.0;0.0
7479;22;11:04;America-MG;Flamengo;1;1;MG;RJ;0.0;0.0;0.0;0.0
7479;22;11:04;America-MG;Flamengo;1;1;MG;RJ;0.0;0.0;0.0;0.0
7480;22;16:00;Internacional;Bahia;2;0;RS;BA;0.0;0.0;0.0;0.0
7481;22;16:00;Fluminense;Bragantino;2;1;RJ;SP;0.0;0.0;0.0;0.0
7481;22;16:00;Fluminense;Bragantino;2;1;RJ;SP;0.0;0.0;0.0;0.0
7482;22;16:00;Juventude;Santos;3;0;RS;SP;0.0;0.0;0.0;0.0
7483;22;18:16;Sport;Fortaleza;0;1;PE;CE;0.0;0.0;0.0;0.0
7484;22;18:15;Athletico-PR;Gremio;4;2;PR;RS;0.0;0.0;0.0;0.0
7484;22;18:15;Athletico-PR;Gremio;4;2;PR;RS;0.0;0.0;0.0;0.0
7485;22;20:30;Atletico-GO;Cuiaba;0;0;GO;MT;0.0;0.0;0.0;0.0
7486;23;17:01;Cuiaba;America-MG;0;2;MT;MG;0.0;0.0;0.0;0.0
7487;23;17:01;Fortaleza;Atletico-GO;0;3;CE;GO;0.0;1.0;0.0;0.0
7488;23;19:00;Bragantino;Corinthians;2;2;SP;SP;0.0;0.0;0.0;0.0
7488;23;19:00;Bragantino;Corinthians;2;2;SP;SP;0.0;0.0;0.0;0.0
7489;23;21:00;Atletico-MG;Internacional;1;0;MG;RS;0.0;0.0;0.0;0.0
7490;23;16:00;Flamengo;Athletico-PR;3;0;RJ;PR;0.0;0.0;0.0;0.0
7491;23;16:00;Chapecoense;Sao Paulo;1;1;SC;SP;0.0;0.0;0.0;0.0
7491;23;16:00;Chapecoense;Sao Paulo;1;1;SC;SP;0.0;0.0;0.0;0.0
7492;23;18:15;Palmeiras;Juventude;1;1;SP;RS;0.0;0.0;0.0;0.0
7492;23;18:15;Palmeiras;Juventude;1;1;SP;RS;0.0;0.0;0.0;0.0
7493;23;20:30;Gremio;Sport;1;2;RS;PE;0.0;0.0;0.0;0.0
7493;23;20:30;Gremio;Sport;1;2;RS;PE;0.0;0.0;0.0;0.0
7496;24;21:30;Corinthians;Bahia;3;1;SP;BA;0.0;0.0;0.0;1.0
7496;24;21:30;Corinthians;Bahia;3;1;SP;BA;0.0;0.0;1.0;0.0
7497;24;18:59;Chapecoense;Atletico-MG;2;2;SC;MG;0.0;0.0;0.0;0.0
7497;24;18:59;Chapecoense;Atletico-MG;2;2;SC;MG;0.0;0.0;1.0;0.0
7498;24;19:00;Atletico-GO;Athletico-PR;0;2;GO;PR;0.0;0.0;0.0;0.0
7499;24;19:00;Sport;Juventude;3;1;PE;RS;0.0;0.0;0.0;1.0
7499;24;19:00;Sport;Juventude;3;1;PE;RS;0.0;0.0;0.0;0.0
7500;24;19:00;Ceara;Internacional;0;0;CE;RS;0.0;0.0;0.0;0.0
7501;24;20:30;Bragantino;Flamengo;1;1;SP;RJ;0.0;0.0;0.0;0.0
7501;24;20:30;Bragantino;Flamengo;1;1;SP;RJ;0.0;0.0;0.0;0.0
7502;24;21:30;Fluminense;Fortaleza;0;2;RJ;CE;0.0;0.0;0.0;0.0
7503;24;21:30;America-MG;Palmeiras;2;1;MG;SP;0.0;0.0;1.0;0.0
7503;24;21:30;America-MG;Palmeiras;2;1;MG;SP;0.0;0.0;0.0;0.0
7504;24;21:29;Gremio;Cuiaba;2;2;RS;MT;0.0;0.0;0.0;0.0
7504;24;21:29;Gremio;Cuiaba;2;2;RS;MT;0.0;0.0;0.0;0.0
7505;24;18:30;Sao Paulo;Santos;1;1;SP;SP;0.0;0.0;0.0;0.0
7505;24;18:30;Sao Paulo;Santos;1;1;SP;SP;0.0;0.0;1.0;0.0
7506;25;16:30;Fluminense;Atletico-GO;0;0;RJ;GO;0.0;0.0;0.0;0.0
7507;25;16:30;Atletico-MG;Ceara;3;1;MG;CE;0.0;0.0;1.0;0.0
7507;25;16:30;Atletico-MG;Ceara;3;1;MG;CE;0.0;0.0;0.0;0.0
7508;25;16:30;Sport;Corinthians;1;0;PE;SP;0.0;0.0;0.0;0.0
7509;25;19:00;Fortaleza;Flamengo;0;3;CE;RJ;0.0;0.0;0.0;0.0
7510;25;19:00;Athletico-PR;Bahia;0;2;PR;BA;0.0;0.0;0.0;0.0
7511;25;20:59;Palmeiras;Bragantino;2;4;SP;SP;0.0;0.0;0.0;0.0
7511;25;20:59;Palmeiras;Bragantino;2;4;SP;SP;0.0;0.0;1.0;0.0
7512;25;21:00;Juventude;America-MG;1;1;RS;MG;0.0;0.0;0.0;0.0
7512;25;21:00;Juventude;America-MG;1;1;RS;MG;0.0;0.0;0.0;0.0
7513;25;10:59;Internacional;Chapecoense;5;2;RS;SC;0.0;0.0;0.0;0.0
7513;25;10:59;Internacional;Chapecoense;5;2;RS;SC;0.0;0.0;0.0;0.0
7514;25;16:00;Santos;Gremio;1;0;SP;RS;0.0;0.0;0.0;0.0
7515;25;20:00;Cuiaba;Sao Paulo;0;0;MT;SP;0.0;0.0;0.0;0.0
7516;26;19:00;Bragantino;Atletico-GO;1;0;SP;GO;0.0;0.0;0.0;0.0
7517;26;21:30;Bahia;Palmeiras;0;0;BA;SP;0.0;0.0;0.0;0.0
7518;26;18:59;Atletico-MG;Santos;3;1;MG;SP;0.0;0.0;1.0;0.0
7518;26;18:59;Atletico-MG;Santos;3;1;MG;SP;0.0;0.0;0.0;0.0
7519;26;18:59;Chapecoense;Athletico-PR;1;1;SC;PR;0.0;0.0;0.0;0.0
7519;26;18:59;Chapecoense;Athletico-PR;1;1;SC;PR;0.0;0.0;0.0;0.0
7520;26;19:01;Flamengo;Juventude;3;1;RJ;RS;0.0;0.0;0.0;0.0
7520;26;19:01;Flamengo;Juventude;3;1;RJ;RS;0.0;0.0;0.0;0.0
7521;26;20:29;Fortaleza;Gremio;1;0;CE;RS;0.0;0.0;0.0;0.0
7522;26;21:00;Corinthians;Fluminense;1;0;SP;RJ;0.0;0.0;0.0;0.0
7523;26;21:30;Internacional;America-MG;3;1;RS;MG;0.0;0.0;0.0;0.0
7523;26;21:30;Internacional;America-MG;3;1;RS;MG;0.0;0.0;0.0;0.0
7524;26;19:01;Sao Paulo;Ceara;1;1;SP;CE;0.0;0.0;0.0;0.0
7524;26;19:01;Sao Paulo;Ceara;1;1;SP;CE;0.0;0.0;0.0;0.0
7525;26;18:59;Cuiaba;Sport;1;0;MT;PE;0.0;0.0;1.0;0.0
7526;27;18:59;Chapecoense;Fortaleza;1;2;SC;CE;0.0;0.0;0.0;0.0
7526;27;18:59;Chapecoense;Fortaleza;1;2;SC;CE;0.0;0.0;0.0;1.0
7527;27;21:00;America-MG;Bahia;0;0;MG;BA;0.0;0.0;0.0;0.0
7528;27;16:00;Athletico-PR;Fluminense;0;1;PR;RJ;0.0;1.0;0.0;0.0
7529;27;16:00;Palmeiras;Internacional;1;0;SP;RS;0.0;0.0;1.0;0.0
7530;27;18:15;Ceara;Bragantino;2;2;CE;SP;0.0;0.0;0.0;0.0
7530;27;18:15;Ceara;Bragantino;2;2;CE;SP;1.0;0.0;0.0;0.0
7531;27;18:15;Gremio;Juventude;3;2;RS;RS;0.0;0.0;0.0;0.0
7531;27;18:15;Gremio;Juventude;3;2;RS;RS;0.0;0.0;0.0;0.0
7532;27;18:16;Atletico-GO;Atletico-MG;2;1;GO;MG;0.0;0.0;0.0;0.0
7532;27;18:16;Atletico-GO;Atletico-MG;2;1;GO;MG;0.0;0.0;0.0;0.0
7533;27;20:30;Sport;Santos;0;0;PE;SP;0.0;0.0;0.0;0.0
7534;27;20:30;Flamengo;Cuiaba;0;0;RJ;MT;0.0;0.0;0.0;0.0
7535;27;20:00;Sao Paulo;Corinthians;1;0;SP;SP;0.0;0.0;0.0;0.0
7452;19;19:02;Ceara;Palmeiras;1;2;CE;SP;0.0;0.0;0.0;0.0
7452;19;19:02;Ceara;Palmeiras;1;2;CE;SP;0.0;0.0;0.0;0.0
7453;19;20:00;Internacional;Bragantino;1;1;RS;SP;0.0;0.0;0.0;0.0
7453;19;20:00;Internacional;Bragantino;1;1;RS;SP;0.0;0.0;0.0;0.0
7536;28;16:59;Santos;America-MG;0;2;SP;MG;0.0;0.0;0.0;1.0
7537;28;17:00;Juventude;Ceara;0;0;RS;CE;0.0;0.0;0.0;0.0
7538;28;19:00;Fluminense;Flamengo;3;1;RJ;RJ;0.0;0.0;0.0;0.0
7538;28;19:00;Fluminense;Flamengo;3;1;RJ;RJ;0.0;0.0;0.0;0.0
7539;28;19:16;Fortaleza;Athletico-PR;3;0;CE;PR;0.0;0.0;0.0;0.0
7540;28;16:00;Internacional;Corinthians;2;2;RS;SP;0.0;0.0;0.0;1.0
7540;28;16:00;Internacional;Corinthians;2;2;RS;SP;0.0;0.0;0.0;0.0
7541;28;16:00;Atletico-MG;Cuiaba;2;1;MG;MT;0.0;0.0;0.0;0.0
7541;28;16:00;Atletico-MG;Cuiaba;2;1;MG;MT;0.0;1.0;0.0;0.0
7542;28;18:16;Bragantino;Sao Paulo;1;0;SP;SP;0.0;0.0;0.0;0.0
7543;28;20:29;Bahia;Chapecoense;3;0;BA;SC;0.0;0.0;0.0;0.0
7544;28;19:59;Atletico-GO;Gremio;2;0;GO;RS;0.0;0.0;1.0;0.0
7545;28;21:30;Palmeiras;Sport;2;1;SP;PE;0.0;0.0;0.0;0.0
7545;28;21:30;Palmeiras;Sport;2;1;SP;PE;0.0;0.0;0.0;0.0
7494;23;18:59;Santos;Fluminense;2;0;SP;RJ;0.0;0.0;0.0;0.0
7495;23;19:00;Bahia;Ceara;1;1;BA;CE;0.0;0.0;0.0;0.0
7495;23;19:00;Bahia;Ceara;1;1;BA;CE;0.0;0.0;0.0;0.0
7546;34;19:00;Bragantino;Sport;3;0;SP;PE;1.0;0.0;0.0;0.0
7556;29;17:00;Athletico-PR;Santos;0;1;PR;SP;0.0;0.0;0.0;0.0
7557;29;19:01;Flamengo;Atletico-MG;1;0;RJ;MG;0.0;0.0;0.0;0.0
7558;29;19:15;Juventude;Bahia;0;0;RS;BA;0.0;0.0;0.0;0.0
7559;29;22:01;America-MG;Fortaleza;2;1;MG;CE;0.0;0.0;1.0;0.0
7559;29;22:01;America-MG;Fortaleza;2;1;MG;CE;0.0;0.0;0.0;0.0
7560;29;16:01;Gremio;Palmeiras;1;3;RS;SP;0.0;0.0;0.0;0.0
7560;29;16:01;Gremio;Palmeiras;1;3;RS;SP;0.0;0.0;0.0;1.0
7561;29;16:02;Ceara;Fluminense;1;0;CE;RJ;0.0;0.0;1.0;0.0
7562;29;18:15;Sao Paulo;Internacional;1;0;SP;RS;0.0;0.0;0.0;0.0
7563;29;20:29;Sport;Atletico-GO;2;0;PE;GO;0.0;0.0;1.0;0.0
7564;29;20:00;Cuiaba;Bragantino;1;0;MT;SP;0.0;0.0;0.0;0.0
7565;29;21:29;Corinthians;Chapecoense;1;0;SP;SC;0.0;0.0;0.0;0.0
7305;4;16:00;Athletico-PR;Flamengo;2;2;PR;RJ;0.0;0.0;0.0;0.0
7305;4;16:00;Athletico-PR;Flamengo;2;2;PR;RJ;0.0;0.0;0.0;0.0
7454;19;21:00;Atletico-MG;Gremio;2;1;MG;RS;0.0;0.0;1.0;0.0
7454;19;21:00;Atletico-MG;Gremio;2;1;MG;RS;0.0;0.0;0.0;0.0
7566;31;21:00;Cuiaba;Chapecoense;0;0;MT;SC;0.0;0.0;0.0;0.0
7455;19;21:31;Flamengo;Atletico-GO;2;0;RJ;GO;0.0;0.0;0.0;0.0
7576;30;17:00;Corinthians;Fortaleza;1;0;SP;CE;0.0;0.0;0.0;0.0
7577;30;19:00;Internacional;Gremio;1;0;RS;RS;0.0;0.0;0.0;0.0
7578;30;21:00;Fluminense;Sport;1;0;RJ;PE;0.0;0.0;0.0;0.0
7579;30;16:00;Bragantino;Athletico-PR;0;2;SP;PR;0.0;0.0;0.0;0.0
7580;30;16:00;Atletico-MG;America-MG;1;0;MG;MG;0.0;0.0;0.0;0.0
7581;30;13:58;Santos;Palmeiras;0;2;SP;SP;0.0;0.0;0.0;0.0
7582;30;18:15;Bahia;Sao Paulo;1;0;BA;SP;0.0;0.0;0.0;0.0
7583;30;20:31;Ceara;Cuiaba;1;0;CE;MT;0.0;0.0;0.0;0.0
7584;30;11:06;Chapecoense;Flamengo;2;2;SC;RJ;0.0;0.0;0.0;0.0
7584;30;11:06;Chapecoense;Flamengo;2;2;SC;RJ;0.0;0.0;0.0;0.0
7567;31;21:33;Gremio;Fluminense;1;0;RS;RJ;0.0;0.0;0.0;0.0
7568;31;18:31;Athletico-PR;Ceara;2;1;PR;CE;0.0;0.0;0.0;0.0
7568;31;18:31;Athletico-PR;Ceara;2;1;PR;CE;0.0;0.0;0.0;0.0
7569;31;19:01;Atletico-MG;Corinthians;3;0;MG;SP;0.0;0.0;0.0;0.0
7570;31;18:59;Santos;Bragantino;2;0;SP;SP;0.0;0.0;1.0;0.0
7571;31;20:29;Palmeiras;Atletico-GO;4;0;SP;GO;0.0;0.0;1.0;0.0
7572;31;21:31;Fortaleza;Sao Paulo;1;1;CE;SP;0.0;0.0;0.0;0.0
7572;31;21:31;Fortaleza;Sao Paulo;1;1;CE;SP;0.0;0.0;0.0;0.0
7573;31;21:31;Sport;America-MG;2;3;PE;MG;0.0;0.0;0.0;0.0
7573;31;21:31;Sport;America-MG;2;3;PE;MG;0.0;0.0;0.0;0.0
7574;31;21:30;Juventude;Internacional;2;1;RS;RS;0.0;0.0;0.0;0.0
7574;31;21:30;Juventude;Internacional;2;1;RS;RS;1.0;0.0;0.0;0.0
7575;31;19:01;Flamengo;Bahia;3;0;RJ;BA;0.0;0.0;1.0;0.0
7586;32;17:10;Atletico-GO;Santos;0;0;GO;SP;0.0;0.0;0.0;0.0
7587;32;09:50;America-MG;Gremio;3;1;MG;RS;0.0;0.0;1.0;0.0
7587;32;09:50;America-MG;Gremio;3;1;MG;RS;0.0;0.0;0.0;0.0
7588;32;18:58;Bragantino;Fortaleza;3;0;SP;CE;0.0;0.0;1.0;0.0
7589;32;19:00;Internacional;Athletico-PR;2;1;RS;PR;0.0;0.0;0.0;0.0
7589;32;19:00;Internacional;Athletico-PR;2;1;RS;PR;0.0;0.0;0.0;0.0
7590;32;21:00;Corinthians;Cuiaba;3;2;SP;MT;0.0;0.0;0.0;0.0
7590;32;21:00;Corinthians;Cuiaba;3;2;SP;MT;0.0;0.0;0.0;0.0
7591;32;16:01;Sao Paulo;Flamengo;0;4;SP;RJ;0.0;0.0;0.0;0.0
7592;32;18:15;Fluminense;Palmeiras;2;1;RJ;SP;0.0;0.0;0.0;0.0
7592;32;18:15;Fluminense;Palmeiras;2;1;RJ;SP;0.0;0.0;0.0;0.0
7593;32;19:01;Ceara;Sport;2;1;CE;PE;0.0;0.0;0.0;0.0
7593;32;19:01;Ceara;Sport;2;1;CE;PE;0.0;0.0;0.0;0.0
7594;32;19:03;Chapecoense;Juventude;0;2;SC;RS;0.0;0.0;0.0;0.0
7596;33;16:00;Athletico-PR;Atletico-MG;0;1;PR;MG;0.0;0.0;0.0;0.0
7597;33;18:00;Gremio;Bragantino;3;0;RS;SP;0.0;0.0;0.0;0.0
7598;33;18:59;America-MG;Atletico-GO;0;0;MG;GO;0.0;0.0;0.0;0.0
7599;33;18:59;Santos;Chapecoense;2;0;SP;SC;0.0;0.0;1.0;0.0
7600;33;18:59;Cuiaba;Internacional;1;0;MT;RS;0.0;0.0;1.0;0.0
7601;33;20:00;Fortaleza;Ceara;0;4;CE;CE;0.0;0.0;0.0;0.0
7602;33;20:29;Palmeiras;Sao Paulo;0;2;SP;SP;0.0;0.0;0.0;0.0
7603;33;20:31;Juventude;Fluminense;1;0;RS;RJ;0.0;0.0;0.0;0.0
7604;33;21:30;Flamengo;Corinthians;1;0;RJ;SP;0.0;0.0;0.0;0.0
7605;33;20:59;Sport;Bahia;1;0;PE;BA;0.0;0.0;0.0;0.0
7547;34;19:00;Atletico-MG;Juventude;2;0;MG;RS;0.0;0.0;1.0;0.0
7548;34;19:02;Fortaleza;Palmeiras;1;0;CE;SP;0.0;0.0;0.0;0.0
7549;34;19:00;Chapecoense;Gremio;1;3;SC;RS;1.0;0.0;0.0;0.0
7549;34;19:00;Chapecoense;Gremio;1;3;SC;RS;0.0;1.0;0.0;0.0
7550;34;21:00;Atletico-GO;Ceara;1;1;GO;CE;0.0;0.0;0.0;0.0
7550;34;21:00;Atletico-GO;Ceara;1;1;GO;CE;0.0;0.0;0.0;0.0
7551;34;21:30;Internacional;Flamengo;1;2;RS;RJ;0.0;0.0;0.0;0.0
7551;34;21:30;Internacional;Flamengo;1;2;RS;RJ;0.0;0.0;0.0;0.0
7552;34;16:01;Corinthians;Santos;2;0;SP;SP;0.0;0.0;0.0;0.0
7553;34;17:01;Fluminense;America-MG;2;0;RJ;MG;0.0;0.0;1.0;0.0
7554;34;19:00;Bahia;Cuiaba;0;0;BA;MT;0.0;0.0;0.0;0.0
7285;2;21:01;Gremio;Flamengo;2;2;RS;RJ;0.0;0.0;0.0;0.0
7285;2;21:01;Gremio;Flamengo;2;2;RS;RJ;0.0;0.0;0.0;0.0
7585;30;19:01;Atletico-GO;Juventude;1;1;GO;RS;0.0;0.0;0.0;0.0
7585;30;19:01;Atletico-GO;Juventude;1;1;GO;RS;0.0;0.0;0.0;0.0
7606;35;21:29;Palmeiras;Atletico-MG;2;2;SP;MG;0.0;0.0;0.0;0.0
